编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"6349","JLTH00612890","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","疤痕贴亚马逊医用硅凝胶英文疤痕贴4*15cm 1片/袋","","通货","日化品","详情","1片/袋","500","500","2.223E-5","0","0","2.00","0.30","0.04","2.34","4.00","Shopee：130.00Lazada：130.00","Shopee：120.00Lazada：120.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：19.43Lazada：19.43","2.00","","凝胶疤痕贴 祛除疤痕贴片 去除所有类型疤痕 แผ่นเจลแปะรอยแผ่นเป็น แผ่นแปะลบรอยแผลเป็น ลบรอยแผลเป็นทุกชนิด","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-10-25 10:20:37","2025-06-10 16:02:32","undefined","undefined","undefined"
"6348","JLTH00612896","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","【蓝莓叶黄素】眼部护理液12ml","","通货","日化品","详情","12ml","400","400","0.00016055","0","0","1.40","1.50","0.27","3.17","4.00","Shopee：200.00Lazada：190.00","Shopee：190.00Lazada：180.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：33.55Lazada：31.41","2.00","","滴眼液 隐形眼镜滴剂 缓解眼睛干涩疲劳 น้ำยาหยอดตา น้ำยาหยดคอนแทคเลนส์ หยอดตาแห้งอ่อนเพลีย","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-10-25 10:20:37","2025-06-10 16:02:32","undefined","undefined","undefined"
"6347","JLTH00612891","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","疤痕贴亚马逊医用硅凝胶英文疤痕贴4*50cm 1卷/盒","","通货","日化品","详情","1卷/盒","250","250","0.000195","0","0","6.00","0.30","0.33","6.63","4.00","Shopee：180.00Lazada：180.00","Shopee：170.00Lazada：170.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：25.82Lazada：25.82","2.00","","凝胶疤痕贴 祛除疤痕贴片 去除所有类型疤痕 แผ่นเจลแปะรอยแผ่นเป็น แผ่นแปะลบรอยแผลเป็น ลบรอยแผลเป็นทุกชนิด","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-10-25 10:20:37","2025-06-10 16:02:32","undefined","undefined","undefined"
"6346","JLTH00612895","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","白云山花城鼻通喷剂10ml/瓶","","通货","日化品","详情","10ml/瓶","236","236","0.0001716","0","0","2.20","0.35","0.29","0.00","4.00","Shopee：189.00Lazada：189.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：34.37Lazada：34.37","2.00","","鼻通喷剂 清洗鼻腔喷剂 舒缓鼻塞 สเปรย์พ่นจมูก สเปรย์พ่นล้างจมูก บรรเทาคัดจมูก","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2024-10-25 10:20:37","2025-06-10 16:02:32","undefined","undefined","undefined"
"6345","JLTH00612898","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","为一生洗眼液洗眼液180ML","","通货","日化品","详情","180ML","100","100","0.00061152","0","0","8.50","0.70","1.04","10.24","4.00","Shopee：190.00Lazada：190.00","Shopee：180.00Lazada：180.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：24.34Lazada：24.34","2.00","","洗眼液 清洁眼睛异物感 止痒减少刺激 刺眼 น้ำยาล้างตา ล้างสิ่งแปลกปลอมในดวงตา ลดคันระคายเคือง แสบตา","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-10-25 10:20:37","2025-06-10 16:02:32","undefined","undefined","undefined"
"6333","JLTH00612892","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","奶瓶果蔬清洗剂【袋装4ml*20条】","","通货","日化品","详情","袋装4ml*20条","100","100","0.00049972","0","0","4.50","0.66","0.85","6.01","4.00","Shopee：160.00Lazada：160.00","Shopee：150.00Lazada：150.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：22.16Lazada：22.16","2.00","","奶瓶清洗剂 果蔬清洗剂 奶嘴清洗剂 น้ำยาล้างขวดนม น้ำยาล้างผักผลไม้ น้ำยาล้างจุดนม","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-10-23 09:25:13","2025-06-10 16:02:32","undefined","undefined","undefined"
"6328","JLTH00612889","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","可爱卡通洞洞鞋鞋花套装随机款式混（6个一卡）","","饰品类","饰品类","详情","6个/卡","500","500","0.00011905036764706","0","0","1.00","0.30","0.21","1.51","4.00","Lazada：10.00","Lazada：0","Shopee：涂守鸿Lazada：黄荣宽","Lazada：-5.38","2.00","Lazada套餐：母婴产品赠品","","","暂无产品素材","礼品","","否","undefined","100","显示","undefined","2024-10-14 10:21:08","2025-06-10 16:02:32","undefined","undefined","undefined"
"5519","697JLYF006660","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON胶原蛋白抗皱修复身体乳","","自主品牌","日化品","自主品牌","300g","60","10000","0.0010582","0","0","5.78","0.30","1.80","7.88","4.00","Shopee：200.00Lazada：200.00","Shopee：190.00Lazada：190.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：28.84Lazada：28.84","2.00","","胶原蛋白身体乳 โลชั่นทาตัวสูตรคอลลาเจน 抗皱身体乳 โลชั่นทาตัวต่อต้านริ้วรอย 美白保湿 ไวท์ผิวให้ความชุ่มชื้น","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-08-31 17:44:51","2025-06-10 16:06:31","undefined","undefined","undefined"
"5518","697JLYF006653","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON去咖啡茶渍美白牙膏","","自主品牌","日化品","自主品牌","100g","72","5000","0.000494","0","0","5.50","0.30","0.84","6.64","4.00","Shopee：190.00Lazada：190.00","Shopee：180.00Lazada：180.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：27.94Lazada：27.94","2.00","","去咖啡渍牙膏 ยาสีฟันขจัดคราบฟัน 美白牙膏 ยาสีฟันฟอกสีฟันขาว 去除牙渍 ขจัดคราบฟัน","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-08-31 17:44:51","2025-06-10 16:06:31","undefined","undefined","undefined"
"5517","697JLYF006652","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON去烟渍美白牙膏","","自主品牌","日化品","自主品牌","100g","72","5000","0.000494","0","0","5.50","0.30","0.84","6.64","4.00","Shopee：190.00Lazada：190.00","Shopee：180.00Lazada：180.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：27.94Lazada：27.94","2.00","","去烟渍牙膏 ยาสีฟันขจัดคราบบุหรี่ 去除牙结石 ขจัดคราบหินปูนฟัน 去除牙菌斑 ขจัดคราบพลัค","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-08-31 17:44:51","2025-06-10 16:06:31","undefined","undefined","undefined"
