编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"4411","JLTH00612864","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","脱毛套装【60g+30g】带刮板","","通货","日化品","详情","脱毛套装【60g+30g】带刮板","100","100","0.000637","0","0","3.80","0.58","1.08","5.46","4.00","Shopee：199.00Lazada：199.00","Shopee：189.00Lazada：189.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：31.05Lazada：31.05","2.00","","面部脱毛膏 ครีมกำจัดขนหน้า 全身脱毛 กำจัดขนทั้งตัว 胡子脱毛膏 ครีมกำจัดขนหนวด","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-03-19 10:33:49","2025-06-10 16:07:41","undefined","undefined","undefined"
"4410","JLTH00612875","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","耿博士B5水杨酸面膜耿博士维生素原B5水杨酸净澈面膜","","通货","日化品","详情","耿博士维生素原B5水杨酸净澈面膜","100","100","0.00047008","0","0","1.50","2.80","0.80","5.10","4.00","Shopee：179.00Lazada：179.00","Shopee：169.00Lazada：169.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：27.14Lazada：27.14","2.00","","去黑头面膜 มาร์กหน้าลอกสิวหัวดำ 收缩毛孔面膜 มาร์กหน้ากระชับรูขุมขน 修复痘肌 ซ่อมแซมผิวเป็นสิว","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-03-19 10:33:49","2025-06-10 16:07:41","undefined","undefined","undefined"
"4409","JLTH00612871","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","益生菌牙膏【百香果120g】酵素焕白牙膏","","通货","日化品","详情","【百香果120g】酵素焕白牙膏","72","72","0.0004862","0","0","2.50","0.44","0.83","3.77","4.00","Shopee：189.00","Shopee：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：30.6","2.00","","美白牙膏 ยาสีฟันฟอกสีฟันขาว 去除牙结石 ขจัดหินปูนฟัน 清新口气 ลมหายใจสดชื่น","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-03-19 10:33:49","2025-06-10 16:07:41","undefined","undefined","undefined"
"4387","JLTH00612868","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","澳芙雪377次抛嫩白祛斑精华液 1.5ml*10支/盒","","通货","日化品","详情","澳芙雪377次抛嫩白祛斑精华液 1.5ml*10支/盒","405","405","0.0004563","0","0","2.70","0.54","0.78","4.02","4.00","Shopee：190.00Lazada：169.00","Shopee：180.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：30.56Lazada：26.07","2.00","","祛斑精华 เซรั่มแก้ฝ้า  去除各种斑 แก้ฝ้าทุกชนิด  美白祛斑精华 เซรั่มแก้ฝ้าไวท์เทนนิ่งผิว","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-03-12 13:42:09","2025-06-10 16:07:41","undefined","undefined","undefined"
"4386","JLTH00612867","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Nicor维生素E尿素霜100g","","通货","日化品","详情","100g","160","160","0.00028665","0","0","2.40","0.55","0.49","3.44","4.00","Shopee：169.00Lazada：169.00","Shopee：149.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.65Lazada：26.65","2.00","","尿素霜 ครีมยูเรีย 维生素E滋润保湿 วิตามินEให้ความชุ่มชื้น 全身可用 ใช้ได้ทั้งตัว","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-03-12 13:42:09","2025-06-10 16:07:41","undefined","undefined","undefined"
"4385","JLTH00612874","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","KDK自由至尚香水","","通货","日化品","详情","KDK自由至尚香水","96","96","0.00029484","0","0","9.90","0.30","0.50","0.00","4.00","Shopee：239.00Lazada：0.53","Shopee：229.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：45.05Lazada：-5.88","2.00","","女士香水 น้ำหอมผู้หญิง 持久香水 น้ำหอมติดทนนาน 甜美又诱人 หอมหวานเย้ายวน","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2024-03-12 13:42:09","2025-06-10 16:07:41","undefined","undefined","undefined"
"4384","JLTH00612869","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IFAST黑灵芝洗发乳200ml","","通货","日化品","详情","IFAST黑灵芝洗发乳","80","80","0.000780975","0","0","5.50","0.45","1.33","7.28","4.00","Shopee：199.00Lazada：160.00","Shopee：179.00Lazada：150.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：29.23Lazada：20.89","2.00","","黑发洗发乳 ยาสระผมดำ 白发自然转黑 ผมหงอกกลับมาดำตามธรรมชาติ 永久黑发 ผมดำถาวร","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-03-12 13:42:09","2025-06-10 16:07:41","undefined","undefined","undefined"
"4383","JLTH00612876","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","酵素牙膏炫迈爽酵素（青柠）","","通货","日化品","详情","炫迈爽酵素（青柠）","72","72","0.0006422","0","0","1.80","0.45","1.09","3.34","4.00","Shopee：189.00Lazada：189.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：31.03Lazada：31.03","2.00","","美白牙膏 ยาสีฟันฟอกสีฟันขาว 去除牙垢 ขจัดทาร์ทาร์ 清新口气 ลมหายใจสดชื่น","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2024-03-12 13:42:09","2025-06-10 16:07:41","undefined","undefined","undefined"
"4361","697JLYF006641","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON素颜霜50g","","自主品牌","日化品","自主品牌","50g","200","10000","0.000406224","0","0","5.80","0.30","0.69","6.79","4.00","Shopee：198.00Lazada：198.00","Shopee：178.00Lazada：178.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：29.5Lazada：29.5","2.00","","美白素颜霜 ครีมปรับสีผิวขาว 化妆霜 ครีมแต่งหน้า 美白霜 ครีมทาผิวขาว","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-01-25 15:32:31","2025-06-10 16:07:41","undefined","undefined","undefined"
"3624","JLTH00612861","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Sumifun维E脂肪粒乳20维E护肤净脂肪粒","","通货","日化品","详情","20维E护肤净脂肪粒","400","400","0.00020475","0","0","3.40","0.30","0.35","4.05","4.00","Shopee：169.00Lazada：169.00","Shopee：149.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.04Lazada：26.04","2.00","","脂肪粒膏 ครีมทาเม็ดไขมัน 油脂粒膏  ครีมกำจัดสิวข้าวสาร 汗管粒膏  ครีมกำจัดสิวหิน","眼部脂肪粒","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2023-12-13 10:32:29","2025-06-10 16:08:48","undefined","undefined","undefined"
