编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"6945","697JLYF006683紧致","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","妊娠纹膏","","自主品牌","日化品","自主品牌","30g","200","2000","0.00022425","0","0","3.80","0.30","0.38","4.48","4.00","Shopee：219Lazada：180","Shopee：209Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：27.97Shopee：36.29","2.00","","","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6944","697JLYF006682","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","褥疮膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00037540533333","0","0","3.50","0.30","0.64","0.00","4.00","Shopee：199Lazada：180","Shopee：189Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：32.45Shopee：36.51","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6943","697JLYF006681","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","硫磺膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.45","0.00","4.00","Shopee：190Lazada：180","Shopee：180Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：32.45Shopee：34.58","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6942","697JLYF006680","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","去疣膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.45","0.00","4.00","Shopee：199Lazada：180","Shopee：189Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：32.45Shopee：36.51","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6941","697JLYF006679","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","瘦胳膊膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.45","4.25","4.00","Shopee：219Lazada：180","Shopee：209Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：28.2Shopee：36.52","2.00","","","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6940","697JLYF006676","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","脂肪膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.0003003","0","0","3.50","0.30","0.51","0.00","4.00","Shopee：229Lazada：180","Shopee：219Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：32.45Shopee：42.92","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6939","697JLYF006677","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","甲状康膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.45","0.00","4.00","Shopee：190Lazada：180","Shopee：180Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：32.45Shopee：34.58","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6938","697JLYF006678","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","白斑净膏","","自主品牌","日化品","自主品牌","20g","300","2100","0.00026325","0","0","3.50","0.30","0.45","0.00","4.00","Shopee：180Lazada：180","Shopee：160Lazada：160","Shopee：涂守鸿Lazada：黄荣宽","Lazada：32.45Shopee：32.45","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2025-01-15 09:54:24","2025-06-10 16:02:32","undefined","undefined","undefined"
"6868","697JLYF006674","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON植物舒缓精华乳","","自主品牌","日化品","自主品牌","50g","124","5000","0.00036693548387","0","0","4.00","0.30","0.62","4.92","4.00","Shopee：169Lazada：129","Shopee：159Lazada：119","Shopee：涂守鸿Lazada：黄荣宽","Lazada：16.64Shopee：25.17","2.00","Lazada套餐：673脱毛膏+674修复乳可做一个套餐，日常价269，活动价249","","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-12-24 15:43:10","2025-06-10 16:02:32","undefined","undefined","undefined"
"6867","697JLYF006673","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON幽夹舒柔脱毛膏100g","","自主品牌","日化品","自主品牌","100g","96","5000","0.00081851851852","0","0","8.10","0.30","1.39","9.79","4.00","Shopee：220Lazada：199","Shopee：210Lazada：189","Shopee：涂守鸿Lazada：黄荣宽","Lazada：26.72Shopee：31.2","2.00","Lazada套餐：673脱毛膏+674修复乳可做一个套餐，日常价269，活动价249","","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-12-24 15:43:10","2025-06-10 16:02:32","undefined","undefined","undefined"
