编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"1426","JLTH00612779","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","仁和除螨沐浴露/400g","","通货","日化品","详情","400g","60","60","0.0012021694915254","0","0","14.00","1.00","2.16","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-05-25 14:07:49","2025-06-10 16:09:29","undefined","undefined","undefined"
"1405","697JLYF006608","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE脱毛慕斯","","自主品牌","日化品","自主品牌","150ml","100","5000","0.00076167","0","0","8.70","0.30","1.29","10.29","4.00","Shopee：199.00Lazada：199.00","Shopee：159.00Lazada：159.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.22Lazada：26.22","2.00","","กำจัดขนถาวรไม่เหลือตอ 永久脱毛不留黑点 มูสกำจัดขนถาวร 永久脱毛慕斯","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-12 16:16:21","2025-06-10 16:09:29","undefined","undefined","undefined"
"1404","697JLYF006622","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE纤体塑形霜","","自主品牌","日化品","自主品牌","60g","150","10000","0.00066495","0","0","3.33","0.30","1.13","4.76","4.00","Shopee：169.00Lazada：169.00","Shopee：149.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：25.33Lazada：25.33","2.00","","เผาผลาญไขมัน 燃烧脂肪 กระชับหุ่น 纤体 ครีมกระชับหุ่นเผาผลาญไขมัน 纤体燃脂霜","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-12 16:04:39","2025-06-10 16:09:29","undefined","undefined","undefined"
"1403","697JLYF006619","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE祛痘凝胶精华","","自主品牌","日化品","自主品牌","20g","484","10000","0.000143208","0","0","4.03","0.30","0.24","4.57","4.00","Shopee：169.00Lazada：169.00","Shopee：149.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：25.52Lazada：25.52","2.00","","แต้มสิว 祛痘 ลดรอยสิว 去痘印 เจลแต้มสิว 祛痘凝胶","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-12 16:04:39","2025-06-10 16:09:29","undefined","undefined","undefined"
"1402","697JLYF006616","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE腋窝美白霜","","自主品牌","日化品","自主品牌","60g","80","10000","0.00066495","0","0","4.55","0.30","1.13","5.98","4.00","Shopee：179.00Lazada：179.00","Shopee：139.00Lazada：139.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.26Lazada：26.26","2.00","","ทารักแร้ ที่ลับขาว 美白腋下 私处 ครีมทารักแร้ ที่ลับขาว 腋下私处美白霜","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-12 16:04:39","2025-06-10 16:09:29","undefined","undefined","undefined"
"1401","697JLYF006614","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE草本精华眼霜","","自主品牌","日化品","自主品牌","40g","126","10000","0.000458432","0","0","3.85","0.30","0.78","4.93","4.00","Shopee：289.00Lazada：289.00","Shopee：269.00Lazada：269.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：50.8Lazada：50.8","2.00","","ลดรอยหมองคล้ำ ถุงใต้ตา 去黑眼圈眼袋 อายครีมลดรอยหมองคล้ำ ถุงใต้ตา 去黑眼圈眼袋眼霜","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-12 16:04:39","2025-06-10 16:09:29","undefined","undefined","undefined"
"1400","697JLYF006610","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE脱毛膏","","自主品牌","日化品","自主品牌","60g","","10000","0.00044497916666667","0","0","2.73","0.30","0.76","3.79","4.00","Shopee：169.00Lazada：169.00","Shopee：129.00Lazada：129.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.3Lazada：26.3","2.00","Shopee套餐：只有单瓶和买一送一（同款）的套餐，不参与赠礼品活动 ，买一送一，价格288，走量引流Lazada套餐：买一送一（同款）不参与赠礼品活动 ","กำจัดขนน้องสาวอ่อนโยน 私处脱毛温和 ครีมกำจัดขนน้องสาวอ่อนโยน 私处温和脱毛膏","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2022-05-12 16:04:39","2025-06-10 16:09:29","undefined","undefined","undefined"
"1354","JLTH00612775","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","凡士林保湿润肤乳500g","","通货","日化品","详情","凡士林润肤乳500g","47","47","0.001521","0","0","7.30","0.60","2.74","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-04-28 16:25:49","2025-06-10 16:09:29","undefined","undefined","undefined"
"1353","JLTH00612774","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","亚玛丽小苏打亮白牙膏210g","","通货","日化品","详情","亚玛丽小苏打亮白牙膏210g","72","72","0.00077437837837838","0","0","4.90","0.50","1.39","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2022-04-28 16:25:49","2025-06-10 16:09:29","undefined","undefined","undefined"
"1351","JLTH00612771","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","免洗头发喷雾150ml","","通货","日化品","详情","免洗轻盈蓬松喷雾150ml","100","100","0.00063871546391753","0","0","4.50","0.60","1.15","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2022-04-28 16:25:49","2025-06-10 16:09:29","undefined","undefined","undefined"
