编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"1036","JLTH00612722","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","马油手足滋润霜","","通货","日化品","详情","110g","96","96","0.000468","0","0","1.70","0.35","0.84","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-02-21 11:34:39","2025-06-10 16:10:14","undefined","undefined","undefined"
"1034","JLTH00612713","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","玖美堂奢护顺滑焗油发膜","","通货","未分类","详情","500g","36","36","0.0010062","","","2.60","0.75","1.81","5.16","4.00","Shopee：10.00Lazada：10.00","Shopee：10.00Lazada：10.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：-9.03Lazada：-9.03","2.00","","","","暂无产品素材","自由定价","","否","undefined","100","显示","undefined","2022-02-21 11:34:39","2025-06-10 16:10:14","undefined","undefined","undefined"
"1033","JLTH00612708","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","积雪草氨基酸洗面奶","","通货","日化品","详情","60g","192","192","0.000366","0","0","1.20","0.35","0.66","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-02-21 11:34:39","2025-06-10 16:10:14","undefined","undefined","undefined"
"1032","JLTH00612709","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","氨基酸洗面奶","","通货","日化品","详情","60g/瓶","300","300","0.00022232335329341","0","0","1.50","0.35","0.40","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-02-21 11:17:42","2025-06-10 16:10:14","undefined","undefined","undefined"
"1029","JLTH00612711","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","伊露莹洗发水500ml","","通货","日化品","详情","何首乌洗发水500ml","36","36","0.0016751583333333","0","0","2.80","0.85","3.02","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2022-02-17 17:29:47","2025-06-10 16:10:14","undefined","undefined","undefined"
"1024","JLTH00612710","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","伊露莹洗发水500ml","","通货","日化品","详情","生姜洗发水500ml","36","36","0.0016046333333333","0","0","2.80","0.75","2.89","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-02-14 10:43:55","2025-06-10 16:10:14","undefined","undefined","undefined"
"1023","JLTH00612706","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","色娜娜六胜肽抗皱面霜","","通货","未分类","详情","六胜肽面霜50g","96","96","0.000327965625","","","1.65","0.45","0.59","2.69","4.00","Shopee：10.00Lazada：10.00","Shopee：10.00Lazada：10.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：-6.56Lazada：-6.56","2.00","","","","暂无产品素材","自由定价","","否","undefined","100","显示","undefined","2022-02-07 11:08:34","2025-06-10 16:10:14","undefined","undefined","undefined"
"997","697JLYF006604","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE深海泥洁面奶","","自主品牌","日化品","自主品牌","深海泥洁面奶","","0","0.0007722","0","0","6.80","0.30","1.31","8.41","4.00","Shopee：199.00Lazada：199.00","Shopee：159.00Lazada：159.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：28.1Lazada：28.1","2.00","","ผิวขาวเร่งด่วน 快速美白 โคลนทะเลลึกผิวขาว 深海泥美白","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2021-12-17 16:52:43","2025-06-10 16:10:14","undefined","undefined","undefined"
"996","697JLYF006605","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE脱毛喷雾","","自主品牌","日化品","自主品牌","脱毛喷雾","","10000","0.000728","0","0","8.65","0.30","1.24","10.19","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.32Lazada：26.32","2.00","","กำจัดขนรักแร้ 腋下脱毛 กำจัดขนจุดซ่อนเร้น 隐私处脱毛 สเปรย์กำจัดขนจุดซ่อนเร้น 隐私处脱毛喷雾","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2021-12-17 16:52:43","2025-06-10 16:10:14","undefined","undefined","undefined"
"995","697JLYF006606","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE生姜洗发水","","自主品牌","日化品","自主品牌","生姜洗发水","48","10000","0.0011786666666667","0","0","3.75","0.30","2.00","6.05","4.00","Shopee：199.00Lazada：180.00","Shopee：159.00Lazada：159.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：30.46Lazada：26.4","2.00","","ลดผมร่วง 减少脱发 ยาสระผมขิงลดผมร่วง 生姜洗发水减少脱发","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2021-12-17 16:52:43","2025-06-10 16:10:14","undefined","undefined","undefined"
